Product Id,Title,Product Url,Author Name,Book Type,Original Price,Discounted Price,ISBN10,Published Date,Publisher,Number of Pages
9780241365984,American Royals,https://www.booktopia.com.au/american-royals-katharine-mcgee/ebook/9780241365984.html,Katharine McGee,ebook,9.99,9.99,0241365988,2019-09-01,Penguin Random House Children's UK,368
9780307762528,Blood Meridian,https://www.booktopia.com.au/blood-meridian-cormac-mccarthy/ebook/9780307762528.html,Cormac McCarthy,ebook,10.3,9.01,0307762521,2010-08-11,Knopf Doubleday Publishing Group,
9780743422277,Star Trek,https://www.booktopia.com.au/star-trek-diane-duane/ebook/9780743422277.html,Diane Duane,ebook,5.99,5.99,0743422279,2001-12-03,Pocket Books/Star Trek,256
9780241290002,Familiar Stranger,https://www.booktopia.com.au/familiar-stranger-stuart-hall/ebook/9780241290002.html,Stuart Hall,ebook,15.99,15.99,0241290007,2017-04-06,Penguin Books Ltd,256
9780463983096,Across the Seas,https://www.booktopia.com.au/across-the-seas-griff-hosker/ebook/9780463983096.html,Griff Hosker,ebook,9.19,9.19,0463983092,2019-03-04,Griff Hosker,
9781322117171,Battle of Okinawa,https://www.booktopia.com.au/battle-of-okinawa-george-feifer/ebook/9781322117171.html,George Feifer,ebook,0,0,1322117179,2001-01-01,Lyons Press,531
9780141342436,Magnus Chase and the Sword of Summer (Book 1),https://www.booktopia.com.au/magnus-chase-and-the-sword-of-summer-book-1--rick-riordan/ebook/9780141342436.html,Rick Riordan,ebook,9.99,9.99,0141342439,2015-10-06,Penguin Random House Children's UK,528
9780748115358,The Great Hunt,https://www.booktopia.com.au/the-great-hunt-robert-jordan/ebook/9780748115358.html,Robert Jordan,ebook,11.99,11.99,0748115358,2009-11-17,"Little, Brown Book Group",736
9780007461240,The Screwtape Letters: Letters From A Senior To A Junior Devil,https://www.booktopia.com.au/the-screwtape-letters-letters-from-a-senior-to-a-junior-devil-c-s-lewis/book/9780007461240.html,C. S. Lewis,book,19.99,18.25,0007461240,2012-07-01,HarperCollins Publishers,224
9781250316783,"Red, White & Royal Blue",https://www.booktopia.com.au/red-white-royal-blue-casey-mcquiston/ebook/9781250316783.html,Casey McQuiston,ebook,17.81,14.29,1250316782,2019-05-14,St. Martin's Publishing Group,
9780755386390,The Lost (Paula Maguire 1),https://www.booktopia.com.au/the-lost-paula-maguire-1--claire-mcgowan/ebook/9780755386390.html,Claire McGowan,ebook,11.99,11.99,0755386396,2013-04-11,Headline,305
9780141903125,Boy,https://www.booktopia.com.au/boy-roald-dahl/ebook/9780141903125.html,Roald Dahl,ebook,9.99,9.99,0141903120,2008-09-04,Penguin Random House Children's UK,192
9780141930169,The Twits,https://www.booktopia.com.au/the-twits-roald-dahl/ebook/9780141930169.html,Roald Dahl,ebook,9.99,9.99,0141930160,2007-09-06,Penguin Random House Children's UK,112
9780141928685,Angels,https://www.booktopia.com.au/angels-marian-keyes/ebook/9780141928685.html,Marian Keyes,ebook,15.99,15.99,0141928689,2005-03-31,Penguin Books Ltd,496
9780698137653,George Washington's Secret Six,https://www.booktopia.com.au/george-washington-s-secret-six-brian-kilmeade/ebook/9780698137653.html,Brian Kilmeade,ebook,22.29,17.99,0698137655,2013-11-05,Penguin Publishing Group,288
9780956308641,Driving Over Lemons,https://www.booktopia.com.au/driving-over-lemons-chris-stewart/ebook/9780956308641.html,Chris Stewart,ebook,7.69,6.92,0956308643,2011-08-08,Sort Of Books,304
9781405921107,Jamie's Food Tube,https://www.booktopia.com.au/jamie-s-food-tube-gennaro-contaldo/ebook/9781405921107.html,Gennaro Contaldo,ebook,14.99,14.99,1405921102,2015-07-02,Penguin Books Ltd,128
9781310517228,Anxiety,https://www.booktopia.com.au/anxiety-joshua-fletcher/ebook/9781310517228.html,Joshua Fletcher,ebook,9.38,9.38,1310517223,2016-03-22,Joshua Fletcher,
9780440336358,Darkfever,https://www.booktopia.com.au/darkfever-karen-marie-moning/ebook/9780440336358.html,Karen Marie Moning,ebook,14.66,11.99,044033635X,2006-10-31,Random House Publishing Group,
9780141911717,Homage to Catalonia,https://www.booktopia.com.au/homage-to-catalonia-george-orwell/ebook/9780141911717.html,George Orwell,ebook,15.99,15.99,0141911719,2003-06-05,Penguin Books Ltd,272
9780857202994,The Night Stalker,https://www.booktopia.com.au/the-night-stalker-chris-carter/ebook/9780857202994.html,Chris Carter,ebook,12.99,12.99,0857202995,2011-08-18,Simon & Schuster UK,464
9780470901038,Business Model Generation,https://www.booktopia.com.au/business-model-generation-alexander-osterwalder/ebook/9780470901038.html,Alexander Osterwalder,ebook,45.09,45.09,0470901039,2010-07-23,Wiley Professional Development (P&T),288
9780755332557,Kiss,https://www.booktopia.com.au/kiss-jill-mansell/book/9780755332557.html,Jill Mansell,book,26.99,26.4,0755332555,2007-05-10,Headline,512
9780698185890,The Wrath and the Dawn,https://www.booktopia.com.au/the-wrath-and-the-dawn-ren-e-ahdieh/ebook/9780698185890.html,Renée| Ahdieh,ebook,25.5,25.5,0698185897,2015-05-12,,416
9781310869686,"The Dragon's Mountain, Book One",https://www.booktopia.com.au/the-dragon-s-mountain-book-one-mark-mulle/ebook/9781310869686.html,Mark Mulle,ebook,0,0,1310869685,2015-05-19,Mark Mulle,
9780575087057,The Name of the Wind,https://www.booktopia.com.au/the-name-of-the-wind-patrick-rothfuss/ebook/9780575087057.html,Patrick Rothfuss,ebook,12.99,12.99,0575087056,2010-04-22,Orion,672
9780446539654,The Jury Master,https://www.booktopia.com.au/the-jury-master-robert-dugoni/ebook/9780446539654.html,Robert Dugoni,ebook,17.99,17.99,0446539651,2008-07-15,Grand Central Publishing,300
9780241242643,The Book of Why,https://www.booktopia.com.au/the-book-of-why-judea-pearl/ebook/9780241242643.html,Judea Pearl,ebook,16.99,16.99,0241242649,2018-05-15,Penguin Books Ltd,400
9780748109265,Blow Fly,https://www.booktopia.com.au/blow-fly-patricia-cornwell/ebook/9780748109265.html,Patricia Cornwell,ebook,11.99,11.99,0748109269,2008-09-04,"Little, Brown Book Group",544
9780241980750,The Sapphire Widow,https://www.booktopia.com.au/the-sapphire-widow-dinah-jefferies/ebook/9780241980750.html,Dinah Jefferies,ebook,15.99,15.99,0241980755,2018-04-05,Penguin Books Ltd,400
9780330469364,Aftermath,https://www.booktopia.com.au/aftermath-peter-robinson/ebook/9780330469364.html,Peter Robinson,ebook,12.35,8.95,0330469363,2008-09-04,,0
9780241379011,Couples That Work,https://www.booktopia.com.au/couples-that-work-jennifer-petriglieri/ebook/9780241379011.html,Jennifer Petriglieri,ebook,18.99,18.99,0241379016,2019-10-10,Penguin Books Ltd,304
9781405927697,Typhoon Fury,https://www.booktopia.com.au/typhoon-fury-clive-cussler/ebook/9781405927697.html,Clive Cussler,ebook,15.99,15.99,1405927690,2017-11-16,Penguin Books Ltd,480
9780575088436,Time of Contempt,https://www.booktopia.com.au/time-of-contempt-andrzej-sapkowski/ebook/9780575088436.html,Andrzej Sapkowski,ebook,12.99,12.99,0575088435,2013-06-24,Orion,320
9781101209356,A Maiden's Grave,https://www.booktopia.com.au/a-maiden-s-grave-jeffery-deaver/ebook/9781101209356.html,Jeffery Deaver,ebook,14.66,11.99,1101209356,2000-01-01,Penguin Publishing Group,
9780755350841,The Eagle's Conquest (Eagles of the Empire 2),https://www.booktopia.com.au/the-eagle-s-conquest-eagles-of-the-empire-2--simon-scarrow/ebook/9780755350841.html,Simon Scarrow,ebook,12.99,12.99,0755350847,2008-09-04,Headline,448
9780755380558,The Snow Child,https://www.booktopia.com.au/the-snow-child-eowyn-ivey/ebook/9780755380558.html,Eowyn Ivey,ebook,12.99,12.99,075538055X,2012-02-01,Headline,318
9781250232984,Made Things,https://www.booktopia.com.au/made-things-adrian-tchaikovsky/ebook/9781250232984.html,Adrian Tchaikovsky,ebook,6.22,5.99,1250232988,2019-11-05,Tor Publishing Group,
9780141926902,Percy Jackson and the Sea of Monsters (Book 2),https://www.booktopia.com.au/percy-jackson-and-the-sea-of-monsters-book-2--rick-riordan/ebook/9780141926902.html,Rick Riordan,ebook,12.99,12.99,0141926902,2008-05-01,Penguin Random House Children's UK,288
9780571333141,Conversations with Friends,https://www.booktopia.com.au/conversations-with-friends-sally-rooney/ebook/9780571333141.html,Sally Rooney,ebook,16.49,14.99,0571333141,2017-05-25,Faber & Faber,272
9781407035536,Strata,https://www.booktopia.com.au/strata-terry-pratchett/ebook/9781407035536.html,Terry Pratchett,ebook,14.99,14.99,1407035533,2009-11-24,Transworld,288
9780439023481,The Hunger Games (USA Edition),https://www.booktopia.com.au/the-hunger-games-usa-edition--suzanne-collins/book/9780439023481.html,Suzanne Collins,book,40.95,40.95,0439023483,2008-10-01,Scholastic US,384
9780755373970,No One Left To Tell (The Baltimore Series Book 2),https://www.booktopia.com.au/no-one-left-to-tell-the-baltimore-series-book-2--karen-rose/ebook/9780755373970.html,Karen Rose,ebook,11.99,11.99,0755373979,2012-01-05,Headline,451
9780141966151,Misbehaving,https://www.booktopia.com.au/misbehaving-richard-h-thaler/ebook/9780141966151.html,Richard H. Thaler,ebook,16.99,16.99,0141966157,2015-05-07,Penguin Books Ltd,256
9780804141116,Surrender Experiment,https://www.booktopia.com.au/surrender-experiment-michael-a-singer/ebook/9780804141116.html,Michael A Singer,ebook,0,0,0804141118,2015-01-01,Potter/Tenspeed/Harmony,
9781101117996,The Divine Comedy,https://www.booktopia.com.au/the-divine-comedy-dante-alighieri/ebook/9781101117996.html,Dante Alighieri,ebook,25.7,20.99,1101117990,2003-05-27,Penguin Publishing Group,928
9780141929385,My East End,https://www.booktopia.com.au/my-east-end-gilda-o-neill/ebook/9780141929385.html,Gilda O'Neill,ebook,15.99,15.99,0141929383,2000-09-28,Penguin Books Ltd,384
9780141929576,Artemis Fowl and The Arctic Incident,https://www.booktopia.com.au/artemis-fowl-and-the-arctic-incident-eoin-colfer/ebook/9780141929576.html,Eoin Colfer,ebook,9.99,9.99,014192957X,2002-06-06,Penguin Random House Children's UK,336
9780141964089,The Promise,https://www.booktopia.com.au/the-promise-lesley-pearse/ebook/9780141964089.html,Lesley Pearse,ebook,15.99,15.99,0141964081,2012-01-19,Penguin Books Ltd,528
9780544836730,Myers+Chang at Home,https://www.booktopia.com.au/myers-chang-at-home-joanne-chang/ebook/9780544836730.html,Joanne Chang,ebook,46.19,36.99,0544836731,2024-03-19,HarperCollins,320
9780141929743,Excalibur,https://www.booktopia.com.au/excalibur-bernard-cornwell/ebook/9780141929743.html,Bernard Cornwell,ebook,15.99,15.99,014192974X,2007-11-01,Penguin Books Ltd,496
9781328527905,Click,https://www.booktopia.com.au/click-kayla-miller/ebook/9781328527905.html,Kayla Miller,ebook,18.69,14.95,1328527905,2019-01-08,HMH Books,
9780307965493,Mastering Color Knitting,https://www.booktopia.com.au/mastering-color-knitting-melissa-leapman/ebook/9780307965493.html,Melissa Leapman,ebook,15.42,12.99,030796549X,2011-07-13,Clarkson Potter/Ten Speed,
9780141957869,23 Things They Don't Tell You About Capitalism,https://www.booktopia.com.au/23-things-they-don-t-tell-you-about-capitalism-ha-joon-chang/ebook/9780141957869.html,Ha-Joon Chang,ebook,15.99,15.99,0141957867,2010-09-02,Penguin Books Ltd,304
9781471144011,Dork Diaries,https://www.booktopia.com.au/dork-diaries-rachel-renee-russell/book/9781471144011.html,Rachel Renee Russell,book,16.99,16.25,1471144011,2015-06-02,Simon & Schuster UK,304
9780547928517,Son,https://www.booktopia.com.au/son-lois-lowry/ebook/9780547928517.html,Lois Lowry,ebook,20.89,15.95,0547928513,2012-10-02,,400
9781365501210,Walk Into Silence,https://www.booktopia.com.au/walk-into-silence-susan-mcbride/ebook/9781365501210.html,Susan McBride,ebook,5.75,5.75,1365501213,2016-11-01,,0
9780761174981,Stitch 'N Bitch Crochet,https://www.booktopia.com.au/stitch-n-bitch-crochet-debbie-stoller/ebook/9780761174981.html,Debbie Stoller,ebook,23.99,23.99,0761174982,2006-02-13,Workman Publishing Company,250
9780646987286,How I Became The Fittest Woman On Earth,https://www.booktopia.com.au/how-i-became-the-fittest-woman-on-earth-tia-clair-toomey/ebook/9780646987286.html,Tia-Clair Toomey,ebook,17.59,16.99,0646987283,2018-01-22,BL SOUTHWICK PUBLISHING PTY LTD,202
9780748115396,Lord of Chaos,https://www.booktopia.com.au/lord-of-chaos-robert-jordan/ebook/9780748115396.html,Robert Jordan,ebook,12.99,12.99,0748115390,2010-03-16,"Little, Brown Book Group",1056
9780755376605,Blood Ties,https://www.booktopia.com.au/blood-ties-samantha-hayes/ebook/9780755376605.html,Samantha Hayes,ebook,12.99,12.99,0755376609,2010-03-04,Headline,307
9781405926959,No Way Back,https://www.booktopia.com.au/no-way-back-m-j-arlidge/ebook/9781405926959.html,M. J. Arlidge,ebook,2.99,2.99,1405926953,2016-08-08,Penguin Books Ltd,40
9780785170655,Infinity Gauntlet,https://www.booktopia.com.au/infinity-gauntlet-jim-starlin/ebook/9780785170655.html,Jim Starlin,ebook,16.12,12.99,0785170650,2014-05-28,Marvel Entertainment,
9780241397817,Feel Better In 5,https://www.booktopia.com.au/feel-better-in-5-dr-rangan-chatterjee/ebook/9780241397817.html,Dr Rangan Chatterjee,ebook,19.99,19.99,0241397812,2019-12-26,Penguin Books Ltd,272
9780857208347,A Wartime Christmas,https://www.booktopia.com.au/a-wartime-christmas-carol-rivers/ebook/9780857208347.html,Carol Rivers,ebook,8.99,8.99,0857208349,2013-08-01,Simon & Schuster UK,464
9780991190928,Escaping Destiny,https://www.booktopia.com.au/escaping-destiny-amelia-hutchins/ebook/9780991190928.html,Amelia Hutchins,ebook,6.99,6.99,0991190920,2015-07-30,Amelia Hutchins,
9780698407091,Christmas Bells,https://www.booktopia.com.au/christmas-bells-jennifer-chiaverini/ebook/9780698407091.html,Jennifer Chiaverini,ebook,18.85,15.99,0698407091,2015-10-27,Penguin Publishing Group,
9780141967561,The Mark of Athena (Heroes of Olympus Book 3),https://www.booktopia.com.au/the-mark-of-athena-heroes-of-olympus-book-3--rick-riordan/ebook/9780141967561.html,Rick Riordan,ebook,12.99,12.99,0141967560,2012-10-02,Penguin Random House Children's UK,592
9780316338363,The Fishermen,https://www.booktopia.com.au/the-fishermen-chigozie-obioma/ebook/9780316338363.html,Chigozie Obioma,ebook,0,0,0316338362,2015-04-14,Little Brown and Company,352
9780470893869,The Five Dysfunctions of a Team,https://www.booktopia.com.au/the-five-dysfunctions-of-a-team-patrick-m-lencioni/ebook/9780470893869.html,Patrick M. Lencioni,ebook,32.99,32.99,0470893869,2010-06-03,Wiley Professional Development (P&T),240
9780857206473,The 7 Habits Of Highly Effective Teenagers,https://www.booktopia.com.au/the-7-habits-of-highly-effective-teenagers-sean-covey/ebook/9780857206473.html,Sean Covey,ebook,16.99,16.99,0857206478,2011-03-31,Simon & Schuster UK,288
9781310839696,The King's Men,https://www.booktopia.com.au/the-king-s-men-nora-sakavic/ebook/9781310839696.html,Nora Sakavic,ebook,1.43,1.43,1310839697,2015-05-19,Nora Sakavic,
9781405919470,Nine Perfect Strangers,https://www.booktopia.com.au/nine-perfect-strangers-liane-moriarty/ebook/9781405919470.html,Liane Moriarty,ebook,14.99,14.99,1405919477,2018-10-04,Penguin Books Ltd,
9781101042182,Dubliners,https://www.booktopia.com.au/dubliners-james-joyce/ebook/9781101042182.html,James Joyce,ebook,8.55,7.99,1101042184,2007-02-06,Penguin Publishing Group,272
9780307978882,I'm a T. Rex!,https://www.booktopia.com.au/i-m-a-t-rex--dennis-r-shealy/ebook/9780307978882.html,Dennis R. Shealy,ebook,8.79,7.99,0307978885,2012-04-25,Random House Children's Books,
9781405935166,Lucy Sullivan is Getting Married,https://www.booktopia.com.au/lucy-sullivan-is-getting-married-marian-keyes/ebook/9781405935166.html,Marian Keyes,ebook,15.99,15.99,1405935162,2017-07-13,Penguin Books Ltd,672
9780141941448,The Beach,https://www.booktopia.com.au/the-beach-alex-garland/ebook/9780141941448.html,Alex Garland,ebook,15.99,15.99,0141941448,2007-07-05,Penguin Books Ltd,448
9781405914895,Eeny Meeny,https://www.booktopia.com.au/eeny-meeny-m-j-arlidge/ebook/9781405914895.html,M. J. Arlidge,ebook,15.99,15.99,1405914890,2014-05-08,Penguin Books Ltd,464
9780857389572,The Crowded Grave,https://www.booktopia.com.au/the-crowded-grave-martin-walker/ebook/9780857389572.html,Martin Walker,ebook,11.99,11.99,0857389572,2011-10-29,Quercus,320
9780141919959,Nineteen Eighty-Four,https://www.booktopia.com.au/nineteen-eighty-four-george-orwell/ebook/9780141919959.html,George Orwell,ebook,10.99,10.99,0141919957,2004-01-29,Penguin Books Ltd,400
9780393069211,Bonk,https://www.booktopia.com.au/bonk-mary-roach/ebook/9780393069211.html,Mary Roach,ebook,17.5,15.95,0393069214,2009-04-06,,336
9780544859562,The Cake Bible,https://www.booktopia.com.au/the-cake-bible-rose-levy-beranbaum/ebook/9780544859562.html,Rose Levy Beranbaum,ebook,42.99,42.99,0544859561,2016-09-06,HarperCollins,560
9780575087309,The Green Mile,https://www.booktopia.com.au/the-green-mile-stephen-king/ebook/9780575087309.html,Stephen King,ebook,13.99,13.99,0575087307,2010-11-25,Orion,448
9780307538376,Midnight in the Garden of Good and Evil,https://www.booktopia.com.au/midnight-in-the-garden-of-good-and-evil-john-berendt/ebook/9780307538376.html,John Berendt,ebook,25.7,20.99,0307538370,2010-05-12,Knopf Doubleday Publishing Group,
9780755399604,A Liverpool Legacy,https://www.booktopia.com.au/a-liverpool-legacy-anne-baker/book/9780755399604.html,Anne Baker,book,27.75,27.75,0755399609,2014-06-05,Headline,384
9781407059198,The Rainmaker,https://www.booktopia.com.au/the-rainmaker-john-grisham/ebook/9781407059198.html,John Grisham,ebook,15.99,15.99,140705919X,2010-04-21,Random House,720
9780571247035,The Murder Room,https://www.booktopia.com.au/the-murder-room-p-d-james/ebook/9780571247035.html,P. D. James,ebook,14.29,12.99,0571247032,2008-09-04,Faber & Faber,320
9780141922324,Tao Te Ching,https://www.booktopia.com.au/tao-te-ching-lao-tzu/ebook/9780141922324.html,Lao Tzu,ebook,10.99,10.99,014192232X,2000-01-01,Penguin Books Ltd,192
9781302013769,Thor,https://www.booktopia.com.au/thor-jason-aaron/ebook/9781302013769.html,Jason Aaron,ebook,13.19,10.99,1302013769,2014-04-02,Marvel Entertainment,
9781409106968,Fatal Cut,https://www.booktopia.com.au/fatal-cut-june-hampson/ebook/9781409106968.html,June Hampson,ebook,11.99,11.99,1409106969,2009-04-16,Orion,320
9780141938332,The Queen and I,https://www.booktopia.com.au/the-queen-and-i-sue-townsend/ebook/9780141938332.html,Sue Townsend,ebook,15.99,15.99,0141938331,2002-11-28,Penguin Books Ltd,288
9781101533475,The Prize,https://www.booktopia.com.au/the-prize-julie-garwood/ebook/9781101533475.html,Julie Garwood,ebook,17.14,13.99,1101533471,2011-07-05,Penguin Publishing Group,1
9780141357041,All the Bright Places,https://www.booktopia.com.au/all-the-bright-places-jennifer-niven/ebook/9780141357041.html,Jennifer Niven,ebook,12.99,12.99,0141357045,2015-01-08,Penguin Random House Children's UK,300
9780141908731,Alone in Berlin,https://www.booktopia.com.au/alone-in-berlin-hans-fallada/ebook/9780141908731.html,Hans Fallada,ebook,15.99,15.99,0141908734,2010-01-28,Penguin Books Ltd,608
9780316310338,The Wicked King,https://www.booktopia.com.au/the-wicked-king-holly-black/ebook/9780316310338.html,Holly Black,ebook,18.99,18.99,0316310336,2019-01-08,"Little, Brown Books for Young Readers",336
9780857384416,Born Fearless,https://www.booktopia.com.au/born-fearless-phil-campion/ebook/9780857384416.html,Phil Campion,ebook,12.99,12.99,0857384414,2011-09-25,Quercus,352
9780241979075,Exit West,https://www.booktopia.com.au/exit-west-mohsin-hamid/ebook/9780241979075.html,Mohsin Hamid,ebook,15.99,15.99,0241979072,2017-03-02,Penguin Books Ltd,240
9780748123056,Let's Explore Diabetes With Owls,https://www.booktopia.com.au/let-s-explore-diabetes-with-owls-david-sedaris/ebook/9780748123056.html,David Sedaris,ebook,12.99,12.99,0748123059,2013-04-23,"Little, Brown Book Group",288
9781407035321,Night Watch,https://www.booktopia.com.au/night-watch-terry-pratchett/ebook/9781407035321.html,Terry Pratchett,ebook,15.99,15.99,1407035320,2009-12-01,Transworld,480
9780748122660,Safe Haven,https://www.booktopia.com.au/safe-haven-nicholas-sparks/ebook/9780748122660.html,Nicholas Sparks,ebook,11.99,11.99,0748122664,2010-09-02,"Little, Brown Book Group",320
9780307778086,The Autobiography of Saint Therese,https://www.booktopia.com.au/the-autobiography-of-saint-therese-john-beevers/ebook/9780307778086.html,John Beevers,ebook,22.01,17.99,0307778088,2011-01-26,Random House Publishing Group,
9780698151529,My Mother's Secret,https://www.booktopia.com.au/my-mother-s-secret-j-l-witterick/ebook/9780698151529.html,J.L. Witterick,ebook,23.99,19.99,0698151526,2013-09-05,Penguin Publishing Group,208
9780141396217,The Bhagavad Gita,https://www.booktopia.com.au/the-bhagavad-gita-laurie-l-patton/ebook/9780141396217.html,Laurie L. Patton,ebook,14.99,14.99,0141396210,2014-05-01,Penguin Books Ltd,288
9780759509771,Harriet Tubman,https://www.booktopia.com.au/harriet-tubman-catherine-clinton/ebook/9780759509771.html,Catherine Clinton,ebook,21.99,21.99,0759509778,2004-02-02,"Little, Brown and Company",300
9781101904190,The Spy and the Traitor,https://www.booktopia.com.au/the-spy-and-the-traitor-ben-macintyre/book/9781101904190.html,Ben Macintyre,book,43.75,43.75,1101904194,2018-09-18,Crown Publishing Group (NY),368
9780141929682,The Language Instinct,https://www.booktopia.com.au/the-language-instinct-steven-pinker/ebook/9780141929682.html,Steven Pinker,ebook,16.99,16.99,0141929685,2003-02-27,Penguin Books Ltd,496
9780553904567,Persuasion,https://www.booktopia.com.au/persuasion-jane-austen/ebook/9780553904567.html,Jane Austen,ebook,3.99,3.99,0553904566,2008-01-29,Random House Publishing Group,
9781405525855,Ancillary Sword,https://www.booktopia.com.au/ancillary-sword-ann-leckie/ebook/9781405525855.html,Ann Leckie,ebook,11.99,11.99,1405525851,2014-10-07,"Little, Brown Book Group",384
9780241258750,The Art of Statistics,https://www.booktopia.com.au/the-art-of-statistics-david-spiegelhalter/ebook/9780241258750.html,David Spiegelhalter,ebook,15.99,15.99,0241258758,2019-03-28,Penguin Books Ltd,256
9780755355976,A Walk In The Park,https://www.booktopia.com.au/a-walk-in-the-park-jill-mansell/ebook/9780755355976.html,Jill Mansell,ebook,12.99,12.99,0755355970,2012-02-16,Headline,362
9780759520844,Healing Back Pain,https://www.booktopia.com.au/healing-back-pain-john-e-sarno/ebook/9780759520844.html,John E. Sarno,ebook,12.99,12.99,0759520844,2001-03-15,Grand Central Publishing,300
9780768448887,Redeeming Your Bloodline,https://www.booktopia.com.au/redeeming-your-bloodline-hrvoje-sirovina/book/9780768448887.html,Hrvoje Sirovina,book,32.63,32.63,0768448883,2019-05-01,SOUND WISDOM,224
9781407039657,The Lollipop Shoes (Chocolat 2),https://www.booktopia.com.au/the-lollipop-shoes-chocolat-2--joanne-harris/ebook/9781407039657.html,Joanne Harris,ebook,15.99,15.99,1407039652,2010-07-06,Transworld,592
9781405919227,Liar Liar,https://www.booktopia.com.au/liar-liar-m-j-arlidge/ebook/9781405919227.html,M. J. Arlidge,ebook,15.99,15.99,1405919221,2015-09-10,Penguin Books Ltd,314
9780755118519,The Sleep Of Reason,https://www.booktopia.com.au/the-sleep-of-reason-c-p-snow/ebook/9780755118519.html,C.P. Snow,ebook,14.9,14.9,0755118510,2010-01-16,,452
9780141908328,A Clockwork Orange,https://www.booktopia.com.au/a-clockwork-orange-anthony-burgess/ebook/9780141908328.html,Anthony Burgess,ebook,15.99,15.99,0141908327,2011-08-04,Penguin Books Ltd,176
9780241979457,10 Minutes 38 Seconds in this Strange World,https://www.booktopia.com.au/10-minutes-38-seconds-in-this-strange-world-elif-shafak/ebook/9780241979457.html,Elif Shafak,ebook,15.99,15.99,0241979455,2019-06-06,Penguin Books Ltd,368
9781250198600,Midnight at the Blackbird Cafe,https://www.booktopia.com.au/midnight-at-the-blackbird-cafe-heather-webber/ebook/9781250198600.html,Heather Webber,ebook,19.5,15.99,1250198607,2019-07-16,Tor Publishing Group,
9780753553176,The 2020 Commission Report on the North Korean Nuclear Attacks Against The United States,https://www.booktopia.com.au/the-2020-commission-report-on-the-north-korean-nuclear-attacks-against-the-united-states-dr-jeffrey-lewis/ebook/9780753553176.html,Dr Jeffrey Lewis,ebook,15.99,15.99,0753553171,2018-08-07,Ebury Publishing,304
9780141985947,The Scottish Clearances,https://www.booktopia.com.au/the-scottish-clearances-t-m-devine/ebook/9780141985947.html,T. M. Devine,ebook,15.99,15.99,0141985941,2018-10-04,Penguin Books Ltd,400
9780486114750,Dracula,https://www.booktopia.com.au/dracula-bram-stoker/ebook/9780486114750.html,Bram Stoker,ebook,1.45,1.45,0486114759,2012-02-06,Dover Publications,336
9781401919276,Ask and It Is Given,https://www.booktopia.com.au/ask-and-it-is-given-esther-hicks/ebook/9781401919276.html,Esther Hicks,ebook,18.34,14.99,1401919278,2004-10-01,Hay House,314
9780141991757,No One Is Too Small to Make a Difference,https://www.booktopia.com.au/no-one-is-too-small-to-make-a-difference-greta-thunberg/ebook/9780141991757.html,Greta Thunberg,ebook,14.99,14.99,0141991755,2019-05-30,Penguin Books Ltd,80
9780715335543,Quick & Clever Watercolor Pencils,https://www.booktopia.com.au/quick-clever-watercolor-pencils-charles-evans/ebook/9780715335543.html,Charles Evans,ebook,30.9,30.9,0715335545,2006-04-15,DAVID & CHARLES               ,128
9780141910338,Gypsy,https://www.booktopia.com.au/gypsy-lesley-pearse/ebook/9780141910338.html,Lesley Pearse,ebook,15.99,15.99,014191033X,2008-07-14,Penguin Books Ltd,544
9780761148425,How to Make People Like You in 90 Seconds or Less,https://www.booktopia.com.au/how-to-make-people-like-you-in-90-seconds-or-less-nicholas-boothman/ebook/9780761148425.html,Nicholas Boothman,ebook,19.99,19.99,0761148426,2008-07-02,Workman Publishing Company,203
9780356511511,The Gutter Prayer,https://www.booktopia.com.au/the-gutter-prayer-gareth-hanrahan/ebook/9780356511511.html,Gareth Hanrahan,ebook,12.99,12.99,0356511510,2019-01-15,"Little, Brown Book Group",544
9780393712384,The Polyvagal Theory in Therapy,https://www.booktopia.com.au/the-polyvagal-theory-in-therapy-deb-dana/ebook/9780393712384.html,Deb Dana,ebook,51.34,41.99,0393712389,2018-06-12,W. W. Norton & Company,
9781310198373,Quran In English. Modern English Translation. Clear and Easy to Understand.,https://www.booktopia.com.au/quran-in-english-modern-english-translation-clear-and-easy-to-understand--talal-itani/ebook/9781310198373.html,Talal Itani,ebook,0,0,1310198373,2015-05-17,Talal Itani,
9780307426758,Astrology for the Soul,https://www.booktopia.com.au/astrology-for-the-soul-jan-spiller/ebook/9780307426758.html,Jan Spiller,ebook,25.7,20.99,0307426750,2009-11-04,Random House Publishing Group,
9780761165590,Real Happiness,https://www.booktopia.com.au/real-happiness-sharon-salzberg/ebook/9780761165590.html,Sharon Salzberg,ebook,16.5,14.95,0761165592,2010-12-29,Workman Publishing Company,250
9780141904160,The Closed Circle,https://www.booktopia.com.au/the-closed-circle-jonathan-coe/ebook/9780141904160.html,Jonathan Coe,ebook,15.99,15.99,014190416X,2008-05-19,Penguin Books Ltd,448
9780141964591,Where Good Ideas Come From,https://www.booktopia.com.au/where-good-ideas-come-from-steven-johnson/ebook/9780141964591.html,Steven Johnson,ebook,15.99,15.99,0141964596,2010-10-07,Penguin Books Ltd,336
9781407135281,The Hunger Games,https://www.booktopia.com.au/the-hunger-games-suzanne-collins/ebook/9781407135281.html,Suzanne Collins,ebook,14.02,11.99,1407135287,2012-03-01,Scholastic,
